0.00000000 -0.29000000 -0.03000000 1.40500000e+00
0.00000000 -0.29000000 -0.02000000 1.40500000e+00
0.00000000 -0.29000000 -0.01000000 1.40500000e+00
0.00000000 -0.29000000 0.00000000 1.40500000e+00
0.00000000 -0.29000000 0.01000000 1.40500000e+00
0.00000000 -0.29000000 0.02000000 1.40500000e+00
0.00000000 -0.29000000 0.03000000 1.40500000e+00
0.00000000 -0.29000000 0.04000000 1.40500000e+00
0.00000000 -0.26888890 -0.03000000 1.40500000e+00
0.00000000 -0.26888890 -0.02000000 1.40500000e+00
0.00000000 -0.26888890 -0.01000000 1.40500000e+00
0.00000000 -0.26888890 0.00000000 1.40500000e+00
0.00000000 -0.26888890 0.01000000 1.40500000e+00
0.00000000 -0.26888890 0.02000000 1.40500000e+00
0.00000000 -0.26888890 0.03000000 1.40500000e+00
0.00000000 -0.26888890 0.04000000 1.40500000e+00
0.00000000 -0.24777780 -0.03000000 1.40500000e+00
0.00000000 -0.24777780 -0.02000000 1.40500000e+00
0.00000000 -0.24777780 -0.01000000 1.40500000e+00
0.00000000 -0.24777780 0.00000000 1.40500000e+00
0.00000000 -0.24777780 0.01000000 1.40500000e+00
0.00000000 -0.24777780 0.02000000 1.40500000e+00
0.00000000 -0.24777780 0.03000000 1.40500000e+00
0.00000000 -0.24777780 0.04000000 1.40500000e+00
0.00000000 -0.22666670 -0.03000000 1.40500000e+00
0.00000000 -0.22666670 -0.02000000 1.40500000e+00
0.00000000 -0.22666670 -0.01000000 1.40500000e+00
0.00000000 -0.22666670 0.00000000 1.40500000e+00
0.00000000 -0.22666670 0.01000000 1.40500000e+00
0.00000000 -0.22666670 0.02000000 1.40500000e+00
0.00000000 -0.22666670 0.03000000 1.40500000e+00
0.00000000 -0.22666670 0.04000000 1.40500000e+00
0.00000000 -0.20555560 -0.03000000 1.40500000e+00
0.00000000 -0.20555560 -0.02000000 1.40500000e+00
0.00000000 -0.20555560 -0.01000000 1.40500000e+00
0.00000000 -0.20555560 0.00000000 1.40500000e+00
0.00000000 -0.20555560 0.01000000 1.40500000e+00
0.00000000 -0.20555560 0.02000000 1.40500000e+00
0.00000000 -0.20555560 0.03000000 1.40500000e+00
0.00000000 -0.20555560 0.04000000 1.40500000e+00
0.00000000 -0.18444400 -0.03000000 1.40500000e+00
0.00000000 -0.18444400 -0.02000000 1.40500000e+00
0.00000000 -0.18444400 -0.01000000 1.40500000e+00
0.00000000 -0.18444400 0.00000000 1.40500000e+00
0.00000000 -0.18444400 0.01000000 1.40500000e+00
0.00000000 -0.18444400 0.02000000 1.40500000e+00
0.00000000 -0.18444400 0.03000000 1.40500000e+00
0.00000000 -0.18444400 0.04000000 1.40500000e+00
0.00000000 -0.16333300 -0.03000000 1.40500000e+00
0.00000000 -0.16333300 -0.02000000 1.40500000e+00
0.00000000 -0.16333300 -0.01000000 1.40500000e+00
0.00000000 -0.16333300 0.00000000 1.40500000e+00
0.00000000 -0.16333300 0.01000000 1.40500000e+00
0.00000000 -0.16333300 0.02000000 1.40500000e+00
0.00000000 -0.16333300 0.03000000 1.40500000e+00
0.00000000 -0.16333300 0.04000000 1.40500000e+00
0.00000000 -0.14222200 -0.03000000 1.40500000e+00
0.00000000 -0.14222200 -0.02000000 1.40500000e+00
0.00000000 -0.14222200 -0.01000000 1.40500000e+00
0.00000000 -0.14222200 0.00000000 1.40500000e+00
0.00000000 -0.14222200 0.01000000 1.40500000e+00
0.00000000 -0.14222200 0.02000000 1.40500000e+00
0.00000000 -0.14222200 0.03000000 1.40500000e+00
0.00000000 -0.14222200 0.04000000 1.40500000e+00
